"Ciqual  AGB","Ciqual  code","Groupe d'aliment","Sous-groupe d'aliment","Nom Français","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"4020","4020","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","Beurre","0.068186241","0.72647961","1.6608559e-08","0.050685164","0.0011840906","5.5662216e-08","9.527213e-09","4.0305955e-10","0.0082437704","7.9716826e-05","0.0026623342","0.035839284","8.1132692","43.017724","0.23566633","2.1135821","1.8347232e-06"," B9heDzBkZ7kzltTCGX-i","2790","692292"
"4020","4020","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","Blanc d'oeuf","0.060668892","0.33927926","1.5747144e-08","0.035507997","0.0009473858","6.8879017e-08","5.9881386e-09","3.7863445e-10","0.0098541633","8.9224772e-05","0.0021538803","0.04311741","9.1563212","24.303605","0.51324755","1.9268512","1.1632786e-06","Aj7jkAv5KuUekpBvxcEwz","2791","610753"
"4020","4020","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","Jaune d'œuf","0.030479059","0.17044835","7.9111076e-09","0.017838637","0.00047595114","3.4603692e-08","3.0083429e-09","1.9021976e-10","0.0049505705","4.4825067e-05","0.0010820742","0.021661482","4.599986100000001","12.209734","0.25784718","0.96801853","5.8441217e-07","XnPBnAyHsOqH2K2EqjLgz","2792","815712"
"4020","4020","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","Pommes de terre","0.011734694","0.073313045","8.7504618e-09","0.007490584","0.00029560044","6.3402471e-09","2.3609675e-09","8.7497072e-11","0.00085596388","1.4070337e-05","0.00050694164","0.0035088163","1.4396691000000001","9.1441499","0.31608817","0.7230848","4.1875701e-07","Cq VV486Gdbb67es2TBtn","2793","159088"
"4020","4020","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","Farine de blé","0.011458300999999999","0.081748277","5.2323753e-09","0.0084520734","0.00024852592","8.2403532e-09","5.1471345e-10","1.3076631e-10","0.0012723324","1.8805165e-05","0.00085622626","0.005494085","1.63816685","11.129908","0.037102003","0.58070753","3.8577122e-07","FGdaKfW6jHg7cV8UiGIUO","2794","248008"
"4020","4020","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw","Autres étapes","0.087280518","0.693017621","7.6068747e-08","0.78254147","0.00190156705","2.8240844999999998e-08","5.1923943e-09","3.2284103e-10","0.00246323332","0.000143295924","0.0008279107600000001","0.00575853185","2.7582588","3.3110465099999997","0.376174737","25.1814186","5.87900705e-06","turj9All58MKylLPlZvlA","2795","751705"
"4021","4021","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","Beurre","0.09708422","1.0343686","2.3647424e-08","0.07216602","0.0016859194","7.9252393e-08","1.3564937e-08","5.7388003e-10","0.011737559","0.00011350158","0.0037906568","0.051028314","11.5517501","61.249045","0.33554397","3.0093383","2.6122964e-06","lX6R Z2hoFW2iyAdj7Ao7","2796","791033"
"4021","4021","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","Blanc d'oeuf","0.086380946","0.48306904","2.2420933e-08","0.050556624","0.0013488969","9.8070601e-08","8.5259688e-09","5.3910333e-10","0.014030452","0.00012703908","0.0030667153","0.061390979","13.0368572","34.603704","0.73076675","2.743469","1.6562872e-06","SL fYpZtC7E6rNvfnP66w","2797","859943"
"4021","4021","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","Jaune d'œuf","0.043396375","0.24268599","1.126391e-08","0.025398821","0.00067766376","4.9269066e-08","4.2833073e-09","2.708367e-10","0.0070486695","6.3822357e-05","0.0015406676","0.030841824","6.5495038999999995","17.384335","0.36712527","1.378274","8.3209161e-07","apAeyAN8L28aadwJX8RZk","2798","237249"
"4021","4021","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","Pommes de terre","0.016707969","0.10438381","1.2458991e-08","0.010665165","0.00042087872","9.0273042e-09","3.361568e-09","1.2457916e-10","0.0012187295","2.003348e-05","0.00072178833","0.004995886","2.0498145699999997","13.019528","0.45004935","1.029535","5.9623023e-07","M-wcCmEzjPzDVyt1I18CV","2799","633151"
"4021","4021","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","Farine de blé","0.016314438","0.11639398","7.4499057e-09","0.012034143","0.00035385357","1.1732693e-08","7.3285391e-10","1.8618632e-10","0.001811559","2.6774972e-05","0.0012191031","0.0078225306","2.33243761","15.846869","0.052826185","0.82681691","5.4926474e-07","0EwzQ1baF1xcllrVH3SFf","2800","898688"
"4021","4021","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked","Autres étapes","0.155702862","1.07261567","1.1745993699999999e-07","1.65826152","0.00295486161","4.5486176000000004e-08","8.7847931e-09","5.4748136e-10","0.004028286539999999","0.000233623531","0.00129319572","0.00909070922","4.25448484","5.24334449","0.57505558","47.761597099999996","1.176036517e-05","e5F5i52a-XMQ49rvKkV7X","2801","668562"
"4042","4042","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw","Beurre","0.062899892","0.67015703","1.5320929e-08","0.04675564","0.0010922903","5.134683e-08","8.7885864e-09","3.7181111e-10","0.0076046466","7.3536533e-05","0.0024559285","0.033060733","7.484262900000001","39.682642","0.21739557","1.9497201","1.6924806e-06","La9iCZp-ghHu9kZjpeCus","2802","135535"
"4042","4042","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw","Jaune d'œuf","0.035053404","0.19602951","9.098419e-09","0.020515888","0.00054738263","3.9797068e-08","3.4598398e-09","2.1876824e-10","0.0056935599","5.1552483e-05","0.0012444736","0.024912471","5.2903591","14.04219","0.29654529","1.1133003","6.7212166e-07","sUtzDQoShfOJLTv35Mm56","2803","473428"
"4042","4042","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw","Pommes de terre","0.025629927","0.16012416","1.9112019e-08","0.016360301","0.00064562551","1.3847832e-08","5.1566258e-09","1.9110371e-10","0.001869524","3.0731242e-05","0.0011072191","0.0076636601","3.1444037","19.97188","0.69037308","1.5793007","9.146137e-07","xRvkQw-VQEAIbVecgSOI9","2804","968049"
"4042","4042","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw","Autres étapes","0.087195667","0.692940207","7.6063478e-08","0.78251328","0.00190130489","2.82366234e-08","5.1885210000000005e-09","3.2251554299999996e-10","0.0024627948","0.000143239101","0.00082782612","0.00575772894","2.75794284","3.3107412299999996","0.36588577899999997","25.1800649","5.8786172e-06","T0gCYJ0BVlYXsOj5oMC4X","2805","262206"
"4034","4034","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked","Beurre","0.089557466","0.95417596","2.1814085e-08","0.066571126","0.0015552133","7.3108106e-08","1.2513273e-08","5.293882e-10","0.010827568","0.00010470202","0.0034967744","0.047072186","10.6561649","56.500523","0.30952988","2.77603","2.40977e-06","wGY7rKuN4 HXDCEKCHE6c","2806","108181"
"4034","4034","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked","Jaune d'œuf","0.049909371","0.27910868","1.2954416e-08","0.029210716","0.0007793686","5.6663445e-08","4.9261528e-09","3.114843e-10","0.0081065448","7.3400916e-05","0.0017718934","0.035470613","7.5324638","19.993404","0.422224","1.5851275","9.5697323e-07","54a8mxMRwQuwWjjiAsd5n","2807","82259"
"4034","4034","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked","Pommes de terre","0.036492134","0.2279863","2.7211875e-08","0.023293952","0.00091924774","1.9716675e-08","7.3420529e-09","2.7209529e-10","0.0026618461","4.3755435e-05","0.0015764691","0.010911592","4.4770319","28.436153","0.98295976","2.2486234","1.3022357e-06","BK Q5TUYUGi-5 xbwVyDJ","2808","404357"
"4034","4034","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked","Autres étapes","0.155582051","1.07250544","1.17452435e-07","1.65822139","0.0029544883400000003","4.54801653e-08","8.7792783e-09","5.4701793e-10","0.00402766217","0.000233542626","0.0012930752199999999","0.00908956603","4.254035","5.2429098199999995","0.560406063","47.759669699999996","1.1759810110000001e-05","3 UF5TQlV41jQ3h4AVgOe","2809","737583"
"4013","4013","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre noisette, surgelée, crue","Mashed potato balls pre-fried, frozen, raw","Autres étapes","0.36605562999999997","3.4304885","1.7056854e-07","1.3916961","0.0066870013","2.3385561e-07","4.4499246e-08","1.9210512e-09","0.032549396","0.00046178626","0.011294285","0.13461912","32.6216653","161.15836","1.6206292","44.354322","1.4116818e-05","-DrK7zOekWXI UC hKjw0","2810","454346"
"4035","4035","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre noisette, surgelée, cuite","Mashed potato balls pre-fried, frozen, cooked","Autres étapes","0.55262553","4.9702528","2.5200965e-07","2.5255818","0.0097684084","3.3824243e-07","6.4750263e-08","2.8230282e-09","0.046865252","0.00068709312","0.01619532","0.19256365","46.774286000000004","229.98785","2.3469217","75.060159","2.3489438e-05","7bSvn625lhqYjOyNCyeZ2","2811","442393"
"4016","4016","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, flocons déshydratés, au lait ou à ...","Potato flakes, dehydrated, with milk or cream","Beurre","0.048036824","0.5118008","1.1700636e-08","0.035707414","0.00083418516","3.9213718e-08","6.7118681e-09","2.8395319e-10","0.0058076899","5.6160056e-05","0.0018755995","0.025248574","5.7157526","30.305745","0.16602561","1.4890067","1.2925522e-06","-E98J70e-oJFloAWjIVzf","2812","948124"
"4016","4016","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, flocons déshydratés, au lait ou à ...","Potato flakes, dehydrated, with milk or cream","Pommes de terre","0.023299933000000002","0.14556742","1.7374563e-08","0.014873001","0.00058693228","1.2588938e-08","4.6878416e-09","1.7373065e-10","0.0016995673","2.7937493e-05","0.0010065628","0.0069669637","2.8585487","18.156254","0.62761189","1.4357279","8.31467e-07","1kZ1wEJDU5TOhWzD L60U","2813","175490"
"4016","4016","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, flocons déshydratés, au lait ou à ...","Potato flakes, dehydrated, with milk or cream","Lait demi-écremé","0.019815344999999998","0.21516211","5.7079034e-09","0.011351414","0.0003444031","1.6334733e-08","2.7608196e-09","1.1765644e-10","0.0024034494","2.3000128e-05","0.00077393459","0.010422785","2.37165218","12.532543","0.067871024","0.59543709","4.6210308e-07","R6AwgUx-8ro-8qaWxFIAf","2814","733282"
"4016","4016","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, flocons déshydratés, au lait ou à ...","Potato flakes, dehydrated, with milk or cream","Autres étapes","0.06172760099999999","0.43031580999999997","6.1218981e-08","0.58589621","0.00116026275","2.9567706000000003e-08","6.434306e-09","2.3548505e-10","0.0023277992000000003","9.8123204e-05","0.0013559204799999999","0.0075046453","2.71483724","9.072842399999999","0.149260917","16.8443454","2.76549938e-06","5tEW85BQxLlkIfT W97jS","2815","125111"
"4019","4019","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Beurre","0.048036824","0.5118008","1.1700636e-08","0.035707414","0.00083418516","3.9213718e-08","6.7118681e-09","2.8395319e-10","0.0058076899","5.6160056e-05","0.0018755995","0.025248574","5.7157526","30.305745","0.16602561","1.4890067","1.2925522e-06","wm1 BesPsi5oDQ1gDsoyy","2816","519537"
"4019","4019","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Pommes de terre","0.023299933000000002","0.14556742","1.7374563e-08","0.014873001","0.00058693228","1.2588938e-08","4.6878416e-09","1.7373065e-10","0.0016995673","2.7937493e-05","0.0010065628","0.0069669637","2.8585487","18.156254","0.62761189","1.4357279","8.31467e-07","H0hhsa-6uCAUrHj3dt1pL","2817","101767"
"4019","4019","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Lait demi-écremé","0.019815344999999998","0.21516211","5.7079034e-09","0.011351414","0.0003444031","1.6334733e-08","2.7608196e-09","1.1765644e-10","0.0024034494","2.3000128e-05","0.00077393459","0.010422785","2.37165218","12.532543","0.067871024","0.59543709","4.6210308e-07","nGp4r7UmXMPrlqf3IwhJd","2818","147116"
"4019","4019","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Autres étapes","0.066782368","0.5070062","4.998626e-08","0.62191705","0.00116299987","2.5356276999999998e-08","6.0185286999999995e-09","2.1499325e-10","0.00221964403","6.4152403e-05","0.00116443081","0.0066220137","2.11675675","4.5187384","0.19671375200000002","20.246515199999997","3.0542560799999996e-06","VpXOrUHWZkPQPortsJjwZ","2819","818105"
"4017","4017","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Beurre","0.048036824","0.5118008","1.1700636e-08","0.035707414","0.00083418516","3.9213718e-08","6.7118681e-09","2.8395319e-10","0.0058076899","5.6160056e-05","0.0018755995","0.025248574","5.7157526","30.305745","0.16602561","1.4890067","1.2925522e-06","n9kw6oA9j2wjrawsjydR ","2820","381261"
"4017","4017","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Pommes de terre","0.023299933000000002","0.14556742","1.7374563e-08","0.014873001","0.00058693228","1.2588938e-08","4.6878416e-09","1.7373065e-10","0.0016995673","2.7937493e-05","0.0010065628","0.0069669637","2.8585487","18.156254","0.62761189","1.4357279","8.31467e-07","nQrB6g q4qJ7P-r f0TMd","2821","430629"
"4017","4017","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Lait demi-écremé","0.019815344999999998","0.21516211","5.7079034e-09","0.011351414","0.0003444031","1.6334733e-08","2.7608196e-09","1.1765644e-10","0.0024034494","2.3000128e-05","0.00077393459","0.010422785","2.37165218","12.532543","0.067871024","0.59543709","4.6210308e-07","Ce1JvFCPhyhvsDqnIsjOF","2822","244886"
"4017","4017","fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Pomme de terre, purée à base de flocons, reconstit...","Potato puree, made from flakes, reconstituted with...","Autres étapes","0.066782368","0.5070062","4.998626e-08","0.62191705","0.00116299987","2.5356276999999998e-08","6.0185286999999995e-09","2.1499325e-10","0.00221964403","6.4152403e-05","0.00116443081","0.0066220137","2.11675675","4.5187384","0.19671375200000002","20.246515199999997","3.0542560799999996e-06","fDkcMneV8qahf6CZSHDOi","2823","724830"
