"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"32002","32002","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner riches en fibres, ave...","Breakfast cereals, rich in fibre, with or without ...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","G0B PJeUPBlHTRqV2Wpdq","1553","534"
"32116","32116","produits céréaliers","céréales de petit-déjeuner et biscuits","Céréales pour petit déjeuner très riches en fibres...","Breakfast cereals, very rich in fibre, fortified w...","2","False","Ambiant (long)","LDPE","Pas de préparation","4.03","0.6258812600000001","3.5024201","1.8652514e-07","0.67434447","0.0097820892","2.38516e-07","2.7539551e-07","2.2094395e-09","0.034344811","0.00063264887","0.030143395","0.13885166","40.604153000000004","216.85531","28.734079","34.994489","1.151829e-05","Oyq98 yEGRpbdr89jnXCJ","1554","176545"
"23531","23531","produits céréaliers","gâteaux et pâtisseries","Charlotte aux fruits","Fruit charlotte","2","False","Ambiant (long)","PS","Pas de préparation","3.18","0.25249815999999997","1.7417856","1.178827e-07","0.62120932","0.0056555798","1.9696772e-07","3.4480661e-08","1.6607935e-09","0.026937408","0.00029587537","0.0091388103","0.11187528","37.613254999999995","87.769125","1.544693","26.54965","1.1768387e-05","kKBelX1KMWFGx28P6GMMr","1555","575951"
"23480","23480","produits céréaliers","pains et viennoiseries","Chausson aux pommes","Apple turnover","2","False","Ambiant (court)","PS","Pas de préparation","2.13","0.23318043","2.133806","1.021352e-07","0.56019084","0.0044052481","1.5591982e-07","2.6145242e-08","1.2806251e-09","0.021189168","0.00023846364","0.0078462217","0.088810056","24.2895109","108.06427","2.5217578","22.951148","6.6352004e-06","CC1jRsHTYKWQ6OYMXalRQ","1556","44072"
"38104","38104","produits céréaliers","céréales de petit-déjeuner et biscuits","Chips de crevette","Prawn crackers","2","False","Ambiant (long)","LDPE","Pas de préparation","2.58","0.35297858","4.1978927","5.1597515e-07","0.72259619","0.016455918","3.0401347e-07","1.0039334e-07","7.6793479e-09","0.034153631","0.0019133049","0.030327247","0.11196083","88.300284","253.67141","-20.192382","54.895127","1.864171e-05","eNNuFoO8CkH43bSvLsTP6","1557","815100"
"38105","38105","produits céréaliers","céréales de petit-déjeuner et biscuits","Chips de maïs ou tortilla chips","Corn chips or tortilla chips","2","False","Ambiant (long)","LDPE","Pas de préparation","2.93","0.21726477000000002","1.5415454","1.4444499e-07","0.60763864","0.0052078879","9.26594e-08","2.5169737e-08","3.5078684e-09","0.011585409","0.00063188634","0.012873283","0.048595002","37.78206","227.54289","1.3013361","26.089093","6.245967e-06","lxfhS 7Ov6zgUAcpR38PH","1558","426667"
"23455","23455","produits céréaliers","gâteaux et pâtisseries","Chou à la crème (chantilly ou pâtissière)","Pastry cream puff","2","False","Ambiant (long)","PS","Pas de préparation","3.02","0.29098813","2.4230922","1.094828e-07","0.68385875","0.0051626389","2.3614124e-07","3.2054398e-08","1.6912334e-09","0.0328193","0.00035638533","0.0099844786","0.13865197","31.705306","127.08322","1.4482956","26.592613","1.0153295e-05","v5AH4jyi1chdOjfpVexft","1559","277902"
"23456","23456","produits céréaliers","gâteaux et pâtisseries","Chou à la crème chantilly","Chou pastry filled with whipped cream","2","False","Ambiant (long)","PS","Pas de préparation","2.63","0.29098813","2.4230922","1.094828e-07","0.68385875","0.0051626389","2.3614124e-07","3.2054398e-08","1.6912334e-09","0.0328193","0.00035638533","0.0099844786","0.13865197","31.705306","127.08322","1.4482956","26.592613","1.0153295e-05","lBnHdZB74YC04BdQTCNV4","1560","683051"
"23457","23457","produits céréaliers","gâteaux et pâtisseries","Chou à la crème pâtissière","Chou pastry filled with custard","2","False","Ambiant (long)","PS","Pas de préparation","2.13","0.23772817999999998","2.0067898","9.6942235e-08","0.61201291","0.0043269006","1.8975727e-07","2.5219345e-08","1.3052103e-09","0.026065311","0.00027572608","0.0082771656","0.10964869","24.526485100000002","100.89539","1.3311407","24.180654","6.0795604e-06","EH1OVzNA1mfK18hSMKez5","1561","692062"
"23467","23467","produits céréaliers","pains et viennoiseries","Chouquette","Chou pastry, sugar coated","2","False","Ambiant (court)","PS","Pas de préparation","2.13","0.2820775","2.2051538","1.0817471e-07","0.5788423","0.0050857328","2.4317753e-07","2.8668881e-08","1.5733187e-09","0.033767706","0.00034262913","0.010238225","0.14334598","30.7987122","118.32685","1.9008711","24.577779","7.0040215e-06","2laoDbKCtrXcZSXl9O1lZ","1562","921"
"24360","24360","produits céréaliers","céréales de petit-déjeuner et biscuits","Cigarette","Wafer cookie","2","False","Ambiant (long)","Carton","Pas de préparation","2.49","0.66996182","5.4620444","2.2619062e-07","0.90929485","0.011551016","6.0315916e-07","7.5824466e-08","3.9997211e-09","0.08603264","0.00088988097","0.026106356","0.37184467","80.66198399999999","342.62576","4.0523613","35.778024","1.7774175e-05","VNnrRLbRwaKPnFYEWo2b5","1563","312555"
"24685","24685","produits céréaliers","céréales de petit-déjeuner et biscuits","Cône ou cornet classique, pour glace","Cone, wafer for ice cream","2","False","Ambiant (long)","Carton","Pas de préparation","2.53","0.34482349","2.8564593","1.4179063e-07","0.70824621","0.0061779614","2.8497748e-07","3.7897367e-08","2.1072728e-09","0.039910987","0.00046661974","0.013964197","0.1709465","38.313669","181.1403","1.8458424","25.417205","1.0135199e-05","iTnNPHW3NvOuqRApswndz","1564","317183"
"24684","24684","produits céréaliers","céréales de petit-déjeuner et biscuits","Cookie aux pépites de chocolat","Biscuit (cookie), with chocolate drops","2","False","Ambiant (long)","Carton","Pas de préparation","2.2","0.37132882","4.0626895","1.5989594e-07","0.62490642","0.0091945521","2.2185333e-07","3.8295916e-08","3.511371e-09","0.028582449","0.00067381287","0.017521616","0.11927988","32.815629","249.57645","2.395182","29.457864","8.862053e-06","ffHSLDxilgaM2ZmRlYHQ5","1565","339463"
"23301","23301","produits céréaliers","gâteaux et pâtisseries","Corne de gazelle (pâtisserie orientale aux amandes...","Gazelle horn (oriental pastry with almonds and syr...","2","False","Ambiant (long)","PS","Pas de préparation","2.59","0.44712912","2.4671301","1.5577372e-07","0.60837907","0.0092134572","2.5358347e-07","4.8274426e-08","2.3865317e-09","0.036118389","0.00055568304","0.024564471","0.14977489","106.20309700000001","209.77576","11.550673","29.294268","1.1832833e-05","Qy2OBN8BNEMLLfOA zbH0","1566","843147"
"7744","7744","produits céréaliers","pains et viennoiseries","Couronne de Noël (Brioche) aux fruits confits, pré...","Christmas brioche with candied fruits, prepacked","2","False","Ambiant (court)","PS","Pas de préparation","2.91","0.37808998","3.3470801","1.506125e-07","0.65182236","0.0068896896","3.0670548e-07","4.1882415e-08","2.2531447e-09","0.043432286","0.00046648469","0.014556364","0.18512072","44.707889","193.43839","1.850285","29.429293","9.3523836e-06","-5k1ac7l9qR3VhD4shr0a","1567","729468"
"9681","9681","produits céréaliers","pâtes, riz et céréales","Couscous (semoule de blé dur roulée précuite à la ...","Couscous (durum wheat semolina pre-cooked with ste...","2","False","Ambiant (long)","LDPE","Pas de préparation","3.2","0.22995274999999998","1.6643607","1.181368e-07","0.21061472","0.0071739694","1.3095607e-07","5.4239432e-08","1.3083973e-09","0.018645978","0.0006454292","0.016089162","0.071268115","11.537896400000001","198.6816","1.3427201","21.47037","9.6570468e-06","p5U0e2vOuLB-D1m2cj2vu","1568","848772"
"9683","9683","produits céréaliers","pâtes, riz et céréales","Couscous (semoule de blé dur roulée précuite à la ...","Couscous (durum wheat semolina pre-cooked with ste...","2","False","Ambiant (long)","PP","Micro-onde","3.19","0.10287753999999999","0.7109528","5.2031805e-08","0.1709288","0.0030496756","5.7488887e-08","2.401511e-08","5.7631934e-10","0.008131727","0.0002665398","0.0070968165","0.031270692","4.9963715","87.609367","0.54001806","10.850143","4.631632e-06","XKLg8t0PsPHLXhIhlEtqy","1569","536838"
"24370","24370","produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle","Wafer cookie","2","False","Ambiant (long)","Carton","Pas de préparation","2.49","0.66996182","5.4620444","2.2619062e-07","0.90929485","0.011551016","6.0315916e-07","7.5824466e-08","3.9997211e-09","0.08603264","0.00088988097","0.026106356","0.37184467","80.66198399999999","342.62576","4.0523613","35.778024","1.7774175e-05","knEQfxdjWafGD7oNpB7MJ","1570","975042"
"38408","38408","produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle (pour apéritif) au fromage, préemba...","Salted crispy crepe with cheese, prepacked","2","False","Ambiant (long)","LDPE","Pas de préparation","2.68","0.21939008999999998","1.5877454","1.3170779e-07","0.62117509","0.0049642665","1.138943e-07","1.9466778e-08","2.8409887e-09","0.015257966","0.00053207765","0.012606482","0.062986833","31.863088","189.19291","0.91953055","26.600161","8.2201723e-06","UL8OxN2pnHj0CrJtWXtc9","1571","734034"
"24371","24371","produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle au chocolat, préemballée","Wafer cookie, with chocolate, prepacked","2","False","Ambiant (long)","Carton","Pas de préparation","2.59","0.5154371999999999","6.6574279","1.6449263e-07","0.71760273","0.012365961","3.1447216e-07","4.6540226e-08","4.3483105e-09","0.041444978","0.00085950708","0.02173906","0.17455406","42.560342","312.53269","2.0115932","33.914047","1.1358356e-05","F70RR4WUrnU1uCSL4EIN ","1572","435253"
"23820","23820","produits céréaliers","gâteaux et pâtisseries","Crêpe maison, fourrée à la confiture","Crepe, filled with jam, home-made","2","False","Ambiant (long)","LDPE","Pas de préparation","2.8","0.21416448999999999","1.6057879","9.6860169e-08","0.61194229","0.0040108384","1.6742579e-07","2.0009326e-08","1.1611658e-09","0.022965796","0.00031016938","0.007596744","0.095774414","20.3684845","81.6465","1.5341728","24.407229","6.5412924e-06","8KTucfR9SPhQi8Md-Ocnk","1573","515580"
"23821","23821","produits céréaliers","gâteaux et pâtisseries","Crêpe maison, fourrée au chocolat ou à la pâte à t...","Crepe, filled with chocolate or chocolate and haze...","2","False","Ambiant (long)","LDPE","Pas de préparation","2.8","0.21416448999999999","1.6057879","9.6860169e-08","0.61194229","0.0040108384","1.6742579e-07","2.0009326e-08","1.1611658e-09","0.022965796","0.00031016938","0.007596744","0.095774414","20.3684845","81.6465","1.5341728","24.407229","6.5412924e-06","4TH9kNN V8JaExGcnHNe4","1574","101227"
"23815","23815","produits céréaliers","gâteaux et pâtisseries","Crêpe préemballée, fourrée au sucre","Crepe filled with sugar, prepacked","2","False","Ambiant (long)","LDPE","Pas de préparation","2.41","0.21416448999999999","1.6057879","9.6860169e-08","0.61194229","0.0040108384","1.6742579e-07","2.0009326e-08","1.1611658e-09","0.022965796","0.00031016938","0.007596744","0.095774414","20.3684845","81.6465","1.5341728","24.407229","6.5412924e-06","wsFdHPrGHOxIuHPyTQoHA","1575","662048"
"23829","23829","produits céréaliers","gâteaux et pâtisseries","Crêpe préemballée, fourrée chocolat","Crepe filled with chocolate, prepacked","2","False","Ambiant (long)","LDPE","Pas de préparation","2.33","0.3690157","4.4968916","1.3154754e-07","0.66325377","0.0086790439","2.2547302e-07","3.5275879e-08","3.2418803e-09","0.029396957","0.00061881764","0.01418487","0.1218275","30.443943400000002","198.77515","1.5396726","31.962872","8.3705097e-06"," jxieJD4rymdwOVrOi8zN","1576","238709"
"23830","23830","produits céréaliers","gâteaux et pâtisseries","Crêpe préemballée, fourrée fraise","Crepe filled with strawberries, prepacked","2","False","Ambiant (long)","LDPE","Pas de préparation","2.93","0.23696844","1.6233629","2.2866296e-07","0.62650765","0.0043394679","1.6097452e-07","2.6146051e-08","1.396761e-09","0.020976761","0.00030613339","0.0075558129","0.086700016","58.0789025","98.107898","2.8754522","25.290379","6.7208028e-06","Im4LA35luZOobcuOVSV27","1577","44988"
"23799","23799","produits céréaliers","gâteaux et pâtisseries","Crêpe, nature, préemballée, rayon frais","Crepe, plain, prepacked, refrigerated","2","False","Ambiant (long)","LDPE","Pas de préparation","2.27","0.22346006000000002","1.7625783","9.8610145e-08","0.6263184","0.0041554408","1.7460306e-07","2.2365895e-08","1.3166129e-09","0.024061414","0.00032754114","0.0079047207","0.10089605","23.4048673","94.939267","1.2336264","24.424848","6.3712681e-06","mbJDQf-6JIDR0yjv9G08q","1578","872157"
"23800","23800","produits céréaliers","gâteaux et pâtisseries","Crêpe, nature, préemballée, rayon température ambi...","Crepe, plain, prepacked, room temperature","2","False","Ambiant (long)","LDPE","Pas de préparation","2.27","0.22346006000000002","1.7625783","9.8610145e-08","0.6263184","0.0041554408","1.7460306e-07","2.2365895e-08","1.3166129e-09","0.024061414","0.00032754114","0.0079047207","0.10089605","23.4048673","94.939267","1.2336264","24.424848","6.3712681e-06","-TBg9K9CO5QgQFIv3bfpw","1579","474098"
"7620","7620","produits céréaliers","pains et viennoiseries","Croissant au beurre, artisanal","Croissant, butter, from bakery","2","False","Ambiant (court)","PS","Pas de préparation","2.13","0.26403923","2.6009375","1.0426648e-07","0.58638067","0.004999443","1.9124458e-07","3.0709051e-08","1.5578442e-09","0.026779655","0.00029664191","0.010230347","0.11267099","26.742669399999997","141.93404","1.0106343","23.897509","7.0851719e-06","P6L9wEyKXuFVBrG2KsNhl","1580","715210"
"7650","7650","produits céréaliers","pains et viennoiseries","Croissant aux amandes, artisanal","Croissant w almonds, from bakery","2","False","Ambiant (court)","PS","Pas de préparation","2.59","0.3390033","2.3685572","1.3237842e-07","0.56705867","0.0068106747","2.3985435e-07","4.0560446e-08","2.0612952e-09","0.033563026","0.00039814138","0.013149967","0.14102931","58.498609","170.89421","5.2994655","26.165583","8.9231049e-06","WmzzKqQMR jiGYtnZigXQ","1581","241185"
"7615","7615","produits céréaliers","pains et viennoiseries","Croissant ordinaire, artisanal","Croissant, ordinary, from bakery","2","False","Ambiant (court)","PS","Pas de préparation","2.55","0.20648782","1.6058929","1.1565081e-07","0.51816358","0.0046273737","1.2798624e-07","2.8319582e-08","1.7502037e-09","0.01722674","0.0003125851","0.010328571","0.070346449","24.3777951","137.61455","1.4578238","23.478623","5.9063445e-06","7D9F1AP92h0VtlJKkrE3Q","1582","681423"
"7602","7602","produits céréaliers","pains et viennoiseries","Croissant, sans précision","Croissant","2","False","Ambiant (court)","PS","Pas de préparation","2.76","0.20648782","1.6058929","1.1565081e-07","0.51816358","0.0046273737","1.2798624e-07","2.8319582e-08","1.7502037e-09","0.01722674","0.0003125851","0.010328571","0.070346449","24.3777951","137.61455","1.4578238","23.478623","5.9063445e-06","mwjjVPDQygsnUVMZStmlC","1583","433974"
"38500","38500","produits céréaliers","pains et viennoiseries","Croûton à l'ail aux fines herbes ou aux oignons, p...","Crouton with garlic, herbs or onions, prepacked","2","False","Ambiant (court)","Carton","Pas de préparation","3.1","0.44367788999999996","0.99457446","2.0487131e-07","0.55798016","0.0084331602","2.4733081e-07","1.627219e-07","3.633112e-09","0.033636591","0.00052157209","0.016319228","0.13888418","48.157354999999995","472.58066","15.470115","28.283965","1.7425891e-05","nVkZjvS nkwADGKRYz0l4","1584","888897"
"7430","7430","produits céréaliers","pains et viennoiseries","Croûtons","Croutons","2","False","Ambiant (court)","Carton","Pas de préparation","2.66","0.44367788999999996","0.99457446","2.0487131e-07","0.55798016","0.0084331602","2.4733081e-07","1.627219e-07","3.633112e-09","0.033636591","0.00052157209","0.016319228","0.13888418","48.157354999999995","472.58066","15.470115","28.283965","1.7425891e-05","vZZ7gUcrVLjEhwpT--F8d","1585","990911"
"7432","7432","produits céréaliers","pains et viennoiseries","Croûtons nature, préemballés","Croutons, plain, prepacked","2","False","Ambiant (court)","Carton","Pas de préparation","2.66","0.44367788999999996","0.99457446","2.0487131e-07","0.55798016","0.0084331602","2.4733081e-07","1.627219e-07","3.633112e-09","0.033636591","0.00052157209","0.016319228","0.13888418","48.157354999999995","472.58066","15.470115","28.283965","1.7425891e-05","8chjDDkXDmbxO9h-fo6P1","1586","316088"
